transaction_id,customer_id,transaction_date,transaction_time,account_type,payment_method,direction,amount,balance_after,narration,merchant_name,merchant_city,merchant_country,transaction_datetime,year,month,day,hour,weekday,month_name,clean_narration,clean_merchant_name,is_debit,is_credit,transaction_type,time_period
TX0501708,CUST0005_SEASONAL,2024-05-15,19:42:00,Courant,Wallet,Debit,103.32,0.0,CARBURANT,BIM,Marrakech,MA,2024-05-15 19:42:00,2024,5,15,19,Wednesday,May,CARBURANT,BIM,1,0,Dépense,Soir
TX0501709,CUST0005_SEASONAL,2024-05-15,11:09:00,Courant,ATM,Debit,192.6,0.0,RETRAIT ATM,BIM,Agadir,MA,2024-05-15 11:09:00,2024,5,15,11,Wednesday,May,RETRAIT ATM,BIM,1,0,Dépense,Matin
TX0501710,CUST0005_SEASONAL,2024-05-15,19:11:00,Courant,Espèces,Debit,222.34,0.0,CARBURANT,Shell,Agadir,MA,2024-05-15 19:11:00,2024,5,15,19,Wednesday,May,CARBURANT,SHELL,1,0,Dépense,Soir
TX0501711,CUST0005_SEASONAL,2024-05-16,11:50:00,Courant,Espèces,Debit,64.28,0.0,TRANSPORT,Shell,Rabat,MA,2024-05-16 11:50:00,2024,5,16,11,Thursday,May,TRANSPORT,SHELL,1,0,Dépense,Matin
TX0501712,CUST0005_SEASONAL,2024-05-16,17:43:00,Courant,Virement instantané,Debit,153.51,0.0,ACHAT EPICERIE,Carrefour,Meknès,MA,2024-05-16 17:43:00,2024,5,16,17,Thursday,May,ACHAT EPICERIE,CARREFOUR,1,0,Dépense,Après-midi
TX0501713,CUST0005_SEASONAL,2024-05-17,16:30:00,Courant,Virement instantané,Debit,41.56,0.0,CARBURANT,Shell,Agadir,MA,2024-05-17 16:30:00,2024,5,17,16,Friday,May,CARBURANT,SHELL,1,0,Dépense,Après-midi
TX0501714,CUST0005_SEASONAL,2024-05-18,09:08:00,Courant,Wallet,Debit,47.4,0.0,TRANSPORT,BIM,Fès,MA,2024-05-18 09:08:00,2024,5,18,9,Saturday,May,TRANSPORT,BIM,1,0,Dépense,Matin
TX0501715,CUST0005_SEASONAL,2024-05-18,14:53:00,Courant,Virement instantané,Debit,42.06,0.0,ACHAT EPICERIE,BIM,Marrakech,MA,2024-05-18 14:53:00,2024,5,18,14,Saturday,May,ACHAT EPICERIE,BIM,1,0,Dépense,Après-midi
TX0501716,CUST0005_SEASONAL,2024-05-19,17:45:00,Courant,Virement,Debit,125.27,0.0,CARBURANT,Pharmacie,Casablanca,MA,2024-05-19 17:45:00,2024,5,19,17,Sunday,May,CARBURANT,PHARMACIE,1,0,Dépense,Après-midi
TX0501717,CUST0005_SEASONAL,2024-05-19,20:16:00,Courant,Wallet,Debit,246.61,0.0,TRANSPORT,Pharmacie,Meknès,MA,2024-05-19 20:16:00,2024,5,19,20,Sunday,May,TRANSPORT,PHARMACIE,1,0,Dépense,Soir
TX0501718,CUST0005_SEASONAL,2024-05-19,12:32:00,Courant,ATM,Debit,247.8,0.0,CARBURANT,Pharmacie,Tanger,MA,2024-05-19 12:32:00,2024,5,19,12,Sunday,May,CARBURANT,PHARMACIE,1,0,Dépense,Après-midi
TX0501719,CUST0005_SEASONAL,2024-05-20,16:06:00,Courant,Virement,Debit,206.75,0.0,ACHAT SUPERMARCHE,Carrefour,Rabat,MA,2024-05-20 16:06:00,2024,5,20,16,Monday,May,ACHAT SUPERMARCHE,CARREFOUR,1,0,Dépense,Après-midi
TX0501720,CUST0005_SEASONAL,2024-05-20,17:28:00,Courant,Espèces,Debit,97.94,0.0,RETRAIT ATM,Carrefour,Meknès,MA,2024-05-20 17:28:00,2024,5,20,17,Monday,May,RETRAIT ATM,CARREFOUR,1,0,Dépense,Après-midi
TX0501721,CUST0005_SEASONAL,2024-05-21,14:40:00,Courant,Carte,Debit,191.11,0.0,ACHAT SUPERMARCHE,Careem,Agadir,MA,2024-05-21 14:40:00,2024,5,21,14,Tuesday,May,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Après-midi
TX0501722,CUST0005_SEASONAL,2024-05-21,17:10:00,Courant,Virement,Debit,214.49,0.0,TRANSPORT,ATM,Marrakech,MA,2024-05-21 17:10:00,2024,5,21,17,Tuesday,May,TRANSPORT,ATM,1,0,Dépense,Après-midi
TX0501723,CUST0005_SEASONAL,2024-05-22,13:39:00,Courant,Virement instantané,Debit,62.38,0.0,TRANSPORT,Pharmacie,Marrakech,MA,2024-05-22 13:39:00,2024,5,22,13,Wednesday,May,TRANSPORT,PHARMACIE,1,0,Dépense,Après-midi
TX0501724,CUST0005_SEASONAL,2024-05-22,15:03:00,Courant,Wallet,Debit,178.85,0.0,CARBURANT,Careem,Meknès,MA,2024-05-22 15:03:00,2024,5,22,15,Wednesday,May,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501725,CUST0005_SEASONAL,2024-05-23,11:40:00,Courant,Carte,Debit,110.45,0.0,ACHAT EPICERIE,ATM,Fès,MA,2024-05-23 11:40:00,2024,5,23,11,Thursday,May,ACHAT EPICERIE,ATM,1,0,Dépense,Matin
TX0501726,CUST0005_SEASONAL,2024-05-23,12:51:00,Courant,Espèces,Debit,168.32,0.0,ACHAT SUPERMARCHE,Pharmacie,Oujda,MA,2024-05-23 12:51:00,2024,5,23,12,Thursday,May,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Après-midi
TX0501727,CUST0005_SEASONAL,2024-05-23,14:11:00,Courant,ATM,Debit,46.7,0.0,ACHAT SUPERMARCHE,BIM,Marrakech,MA,2024-05-23 14:11:00,2024,5,23,14,Thursday,May,ACHAT SUPERMARCHE,BIM,1,0,Dépense,Après-midi
TX0501728,CUST0005_SEASONAL,2024-05-24,12:52:00,Courant,Virement,Debit,69.1,0.0,CARBURANT,BIM,Oujda,MA,2024-05-24 12:52:00,2024,5,24,12,Friday,May,CARBURANT,BIM,1,0,Dépense,Après-midi
TX0501729,CUST0005_SEASONAL,2024-05-24,08:31:00,Courant,Wallet,Debit,42.86,0.0,RETRAIT ATM,ATM,Agadir,MA,2024-05-24 08:31:00,2024,5,24,8,Friday,May,RETRAIT ATM,ATM,1,0,Dépense,Matin
TX0501730,CUST0005_SEASONAL,2024-05-25,10:09:00,Courant,Virement instantané,Debit,192.58,0.0,CARBURANT,Careem,Meknès,MA,2024-05-25 10:09:00,2024,5,25,10,Saturday,May,CARBURANT,CAREEM,1,0,Dépense,Matin
TX0501731,CUST0005_SEASONAL,2024-05-25,13:41:00,Courant,Espèces,Debit,171.63,0.0,ACHAT SUPERMARCHE,ATM,Fès,MA,2024-05-25 13:41:00,2024,5,25,13,Saturday,May,ACHAT SUPERMARCHE,ATM,1,0,Dépense,Après-midi
TX0501732,CUST0005_SEASONAL,2024-05-25,15:41:00,Courant,Virement instantané,Debit,228.43,0.0,CARBURANT,Carrefour,Agadir,MA,2024-05-25 15:41:00,2024,5,25,15,Saturday,May,CARBURANT,CARREFOUR,1,0,Dépense,Après-midi
TX0501733,CUST0005_SEASONAL,2024-05-25,10:37:00,Courant,ATM,Debit,185.92,0.0,RETRAIT ATM,ATM,Meknès,MA,2024-05-25 10:37:00,2024,5,25,10,Saturday,May,RETRAIT ATM,ATM,1,0,Dépense,Matin
TX0501734,CUST0005_SEASONAL,2024-05-26,20:33:00,Courant,Wallet,Debit,87.59,0.0,CARBURANT,Careem,Meknès,MA,2024-05-26 20:33:00,2024,5,26,20,Sunday,May,CARBURANT,CAREEM,1,0,Dépense,Soir
TX0501735,CUST0005_SEASONAL,2024-05-27,13:17:00,Courant,Espèces,Debit,187.89,0.0,TRANSPORT,Carrefour,Rabat,MA,2024-05-27 13:17:00,2024,5,27,13,Monday,May,TRANSPORT,CARREFOUR,1,0,Dépense,Après-midi
TX0501736,CUST0005_SEASONAL,2024-05-27,18:41:00,Courant,Virement,Debit,72.14,0.0,RETRAIT ATM,ATM,Meknès,MA,2024-05-27 18:41:00,2024,5,27,18,Monday,May,RETRAIT ATM,ATM,1,0,Dépense,Soir
TX0501737,CUST0005_SEASONAL,2024-05-27,11:38:00,Courant,Virement,Debit,133.77,0.0,CARBURANT,Pharmacie,Tanger,MA,2024-05-27 11:38:00,2024,5,27,11,Monday,May,CARBURANT,PHARMACIE,1,0,Dépense,Matin
TX0501738,CUST0005_SEASONAL,2024-05-28,19:32:00,Courant,Wallet,Debit,240.9,0.0,ACHAT SUPERMARCHE,Pharmacie,Marrakech,MA,2024-05-28 19:32:00,2024,5,28,19,Tuesday,May,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Soir
TX0501739,CUST0005_SEASONAL,2024-05-28,10:08:00,Courant,ATM,Debit,200.28,0.0,CARBURANT,Careem,Fès,MA,2024-05-28 10:08:00,2024,5,28,10,Tuesday,May,CARBURANT,CAREEM,1,0,Dépense,Matin
TX0501740,CUST0005_SEASONAL,2024-05-29,09:18:00,Courant,ATM,Debit,97.94,0.0,RETRAIT ATM,Carrefour,Agadir,MA,2024-05-29 09:18:00,2024,5,29,9,Wednesday,May,RETRAIT ATM,CARREFOUR,1,0,Dépense,Matin
TX0501741,CUST0005_SEASONAL,2024-05-30,19:29:00,Courant,Virement,Debit,64.62,0.0,RETRAIT ATM,Carrefour,Rabat,MA,2024-05-30 19:29:00,2024,5,30,19,Thursday,May,RETRAIT ATM,CARREFOUR,1,0,Dépense,Soir
TX0501742,CUST0005_SEASONAL,2024-05-30,09:24:00,Courant,Virement,Debit,205.65,0.0,RETRAIT ATM,BIM,Rabat,MA,2024-05-30 09:24:00,2024,5,30,9,Thursday,May,RETRAIT ATM,BIM,1,0,Dépense,Matin
TX0501743,CUST0005_SEASONAL,2024-05-30,13:03:00,Courant,Wallet,Debit,122.46,0.0,TRANSPORT,Carrefour,Meknès,MA,2024-05-30 13:03:00,2024,5,30,13,Thursday,May,TRANSPORT,CARREFOUR,1,0,Dépense,Après-midi
TX0501744,CUST0005_SEASONAL,2024-05-31,20:26:00,Courant,Virement,Debit,189.95,0.0,ACHAT EPICERIE,Carrefour,Casablanca,MA,2024-05-31 20:26:00,2024,5,31,20,Friday,May,ACHAT EPICERIE,CARREFOUR,1,0,Dépense,Soir
TX0501745,CUST0005_SEASONAL,2024-05-31,19:51:00,Courant,Carte,Debit,185.88,0.0,CARBURANT,Carrefour,Agadir,MA,2024-05-31 19:51:00,2024,5,31,19,Friday,May,CARBURANT,CARREFOUR,1,0,Dépense,Soir
TX0501746,CUST0006_SEASONAL,2024-01-01,13:45:00,Salaire,Virement instantané,Credit,11040.0,24252.0,virement employeur,Salaire,Marrakech,MA,2024-01-01 13:45:00,2024,1,1,13,Monday,January,VIREMENT EMPLOYEUR,SALAIRE,0,1,Revenu,Après-midi
TX0501748,CUST0006_SEASONAL,2024-01-01,13:45:00,Courant,ATM,Debit,33.23,24218.77,ACHAT SUPERMARCHE,Carrefour,Fès,MA,2024-01-01 13:45:00,2024,1,1,13,Monday,January,ACHAT SUPERMARCHE,CARREFOUR,1,0,Dépense,Après-midi
TX0501748,CUST0006_SEASONAL,2024-01-02,14:38:00,Courant,Carte,Debit,164.71,24054.06,RETRAIT ATM,Pharmacie,Meknès,MA,2024-01-02 14:38:00,2024,1,2,14,Tuesday,January,RETRAIT ATM,PHARMACIE,1,0,Dépense,Après-midi
TX0501749,CUST0006_SEASONAL,2024-01-02,15:14:00,Courant,Virement instantané,Debit,51.53,24002.53,RETRAIT ATM,Carrefour,Fès,MA,2024-01-02 15:14:00,2024,1,2,15,Tuesday,January,RETRAIT ATM,CARREFOUR,1,0,Dépense,Après-midi
TX0501750,CUST0006_SEASONAL,2024-01-02,09:11:00,Courant,Virement,Debit,77.57,23924.96,RETRAIT ATM,ATM,Casablanca,MA,2024-01-02 09:11:00,2024,1,2,9,Tuesday,January,RETRAIT ATM,ATM,1,0,Dépense,Matin
TX0501751,CUST0006_SEASONAL,2024-01-03,10:25:00,Courant,Carte,Debit,45.11,23879.85,CARBURANT,Shell,Oujda,MA,2024-01-03 10:25:00,2024,1,3,10,Wednesday,January,CARBURANT,SHELL,1,0,Dépense,Matin
TX0501752,CUST0006_SEASONAL,2024-01-03,14:15:00,Courant,Espèces,Debit,249.53,23630.31,ACHAT EPICERIE,Pharmacie,Fès,MA,2024-01-03 14:15:00,2024,1,3,14,Wednesday,January,ACHAT EPICERIE,PHARMACIE,1,0,Dépense,Après-midi
TX0501753,CUST0006_SEASONAL,2024-01-03,14:48:00,Courant,ATM,Debit,188.51,23441.81,CARBURANT,ATM,Fès,MA,2024-01-03 14:48:00,2024,1,3,14,Wednesday,January,CARBURANT,ATM,1,0,Dépense,Après-midi
TX0501754,CUST0006_SEASONAL,2024-01-04,16:27:00,Courant,Carte,Debit,36.49,23405.32,ACHAT EPICERIE,Shell,Rabat,MA,2024-01-04 16:27:00,2024,1,4,16,Thursday,January,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0501755,CUST0006_SEASONAL,2024-01-04,15:30:00,Courant,Carte,Debit,155.66,23249.66,ACHAT EPICERIE,Careem,Fès,MA,2024-01-04 15:30:00,2024,1,4,15,Thursday,January,ACHAT EPICERIE,CAREEM,1,0,Dépense,Après-midi
TX0501756,CUST0006_SEASONAL,2024-01-05,16:10:00,Courant,Virement,Debit,136.16,23113.5,ACHAT EPICERIE,Shell,Tanger,MA,2024-01-05 16:10:00,2024,1,5,16,Friday,January,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0501757,CUST0006_SEASONAL,2024-01-05,10:37:00,Courant,ATM,Debit,181.18,22932.32,RETRAIT ATM,Pharmacie,Tanger,MA,2024-01-05 10:37:00,2024,1,5,10,Friday,January,RETRAIT ATM,PHARMACIE,1,0,Dépense,Matin
TX0501758,CUST0006_SEASONAL,2024-01-05,10:13:00,Courant,Virement,Debit,121.77,22810.55,CARBURANT,Pharmacie,Rabat,MA,2024-01-05 10:13:00,2024,1,5,10,Friday,January,CARBURANT,PHARMACIE,1,0,Dépense,Matin
TX0501759,CUST0006_SEASONAL,2024-01-05,08:27:00,Courant,Virement instantané,Debit,148.57,22661.98,ACHAT SUPERMARCHE,Pharmacie,Agadir,MA,2024-01-05 08:27:00,2024,1,5,8,Friday,January,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Matin
TX0501760,CUST0006_SEASONAL,2024-01-06,16:48:00,Courant,Carte,Debit,147.72,22514.27,TRANSPORT,Careem,Casablanca,MA,2024-01-06 16:48:00,2024,1,6,16,Saturday,January,TRANSPORT,CAREEM,1,0,Dépense,Après-midi
TX0501761,CUST0006_SEASONAL,2024-01-07,20:44:00,Courant,ATM,Debit,193.26,22321.0,TRANSPORT,Careem,Casablanca,MA,2024-01-07 20:44:00,2024,1,7,20,Sunday,January,TRANSPORT,CAREEM,1,0,Dépense,Soir
TX0501762,CUST0006_SEASONAL,2024-01-07,14:25:00,Courant,ATM,Debit,112.71,22208.29,ACHAT SUPERMARCHE,Shell,Oujda,MA,2024-01-07 14:25:00,2024,1,7,14,Sunday,January,ACHAT SUPERMARCHE,SHELL,1,0,Dépense,Après-midi
TX0501763,CUST0006_SEASONAL,2024-01-07,17:52:00,Courant,Espèces,Debit,196.23,22012.06,CARBURANT,Careem,Meknès,MA,2024-01-07 17:52:00,2024,1,7,17,Sunday,January,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501764,CUST0006_SEASONAL,2024-01-08,18:19:00,Courant,Wallet,Debit,142.18,21869.89,ACHAT SUPERMARCHE,ATM,Marrakech,MA,2024-01-08 18:19:00,2024,1,8,18,Monday,January,ACHAT SUPERMARCHE,ATM,1,0,Dépense,Soir
TX0501765,CUST0006_SEASONAL,2024-01-09,10:18:00,Courant,ATM,Debit,118.57,21751.32,TRANSPORT,Pharmacie,Agadir,MA,2024-01-09 10:18:00,2024,1,9,10,Tuesday,January,TRANSPORT,PHARMACIE,1,0,Dépense,Matin
TX0501766,CUST0006_SEASONAL,2024-01-09,10:13:00,Courant,Espèces,Debit,34.64,21716.68,ACHAT SUPERMARCHE,Carrefour,Meknès,MA,2024-01-09 10:13:00,2024,1,9,10,Tuesday,January,ACHAT SUPERMARCHE,CARREFOUR,1,0,Dépense,Matin
TX0501767,CUST0006_SEASONAL,2024-01-10,20:57:00,Courant,Carte,Debit,102.45,21614.23,CARBURANT,Shell,Tanger,MA,2024-01-10 20:57:00,2024,1,10,20,Wednesday,January,CARBURANT,SHELL,1,0,Dépense,Soir
TX0501768,CUST0006_SEASONAL,2024-01-10,15:11:00,Courant,Carte,Debit,138.71,21475.52,CARBURANT,Careem,Tanger,MA,2024-01-10 15:11:00,2024,1,10,15,Wednesday,January,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501769,CUST0006_SEASONAL,2024-01-10,10:18:00,Courant,Carte,Debit,79.46,21396.06,ACHAT SUPERMARCHE,Shell,Tanger,MA,2024-01-10 10:18:00,2024,1,10,10,Wednesday,January,ACHAT SUPERMARCHE,SHELL,1,0,Dépense,Matin
TX0501770,CUST0006_SEASONAL,2024-01-11,13:10:00,Courant,ATM,Debit,77.71,21318.35,CARBURANT,Carrefour,Fès,MA,2024-01-11 13:10:00,2024,1,11,13,Thursday,January,CARBURANT,CARREFOUR,1,0,Dépense,Après-midi
TX0501771,CUST0006_SEASONAL,2024-01-12,11:27:00,Courant,Wallet,Debit,76.12,21242.23,ACHAT EPICERIE,Careem,Fès,MA,2024-01-12 11:27:00,2024,1,12,11,Friday,January,ACHAT EPICERIE,CAREEM,1,0,Dépense,Matin
TX0501772,CUST0006_SEASONAL,2024-01-12,20:41:00,Courant,Carte,Debit,124.64,21117.59,TRANSPORT,Shell,Marrakech,MA,2024-01-12 20:41:00,2024,1,12,20,Friday,January,TRANSPORT,SHELL,1,0,Dépense,Soir
TX0501773,CUST0006_SEASONAL,2024-01-13,10:17:00,Courant,Wallet,Debit,146.01,20971.58,CARBURANT,Carrefour,Casablanca,MA,2024-01-13 10:17:00,2024,1,13,10,Saturday,January,CARBURANT,CARREFOUR,1,0,Dépense,Matin
TX0501774,CUST0006_SEASONAL,2024-01-13,14:22:00,Courant,Carte,Debit,143.02,20828.56,TRANSPORT,Carrefour,Fès,MA,2024-01-13 14:22:00,2024,1,13,14,Saturday,January,TRANSPORT,CARREFOUR,1,0,Dépense,Après-midi
TX0501775,CUST0006_SEASONAL,2024-01-14,18:46:00,Courant,Virement,Debit,116.59,20711.96,ACHAT SUPERMARCHE,Carrefour,Marrakech,MA,2024-01-14 18:46:00,2024,1,14,18,Sunday,January,ACHAT SUPERMARCHE,CARREFOUR,1,0,Dépense,Soir
TX0501776,CUST0006_SEASONAL,2024-01-14,20:24:00,Courant,Virement instantané,Debit,85.2,20626.76,TRANSPORT,Carrefour,Oujda,MA,2024-01-14 20:24:00,2024,1,14,20,Sunday,January,TRANSPORT,CARREFOUR,1,0,Dépense,Soir
TX0501777,CUST0006_SEASONAL,2024-01-14,13:15:00,Courant,Virement,Debit,158.69,20468.07,CARBURANT,Careem,Marrakech,MA,2024-01-14 13:15:00,2024,1,14,13,Sunday,January,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501778,CUST0006_SEASONAL,2024-01-15,16:39:00,Courant,Espèces,Debit,46.89,20421.18,ACHAT SUPERMARCHE,Carrefour,Meknès,MA,2024-01-15 16:39:00,2024,1,15,16,Monday,January,ACHAT SUPERMARCHE,CARREFOUR,1,0,Dépense,Après-midi
TX0501779,CUST0006_SEASONAL,2024-01-15,13:30:00,Courant,Wallet,Debit,130.11,20291.07,CARBURANT,BIM,Agadir,MA,2024-01-15 13:30:00,2024,1,15,13,Monday,January,CARBURANT,BIM,1,0,Dépense,Après-midi
TX0501780,CUST0006_SEASONAL,2024-01-16,15:38:00,Courant,Virement instantané,Debit,159.9,20131.17,RETRAIT ATM,Shell,Fès,MA,2024-01-16 15:38:00,2024,1,16,15,Tuesday,January,RETRAIT ATM,SHELL,1,0,Dépense,Après-midi
TX0501781,CUST0006_SEASONAL,2024-01-16,14:31:00,Courant,ATM,Debit,169.31,19961.86,CARBURANT,Careem,Tanger,MA,2024-01-16 14:31:00,2024,1,16,14,Tuesday,January,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501782,CUST0006_SEASONAL,2024-01-16,17:31:00,Courant,Espèces,Debit,31.25,19930.61,CARBURANT,Careem,Marrakech,MA,2024-01-16 17:31:00,2024,1,16,17,Tuesday,January,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501783,CUST0006_SEASONAL,2024-01-17,10:52:00,Courant,Virement instantané,Debit,155.45,19775.16,ACHAT SUPERMARCHE,Careem,Meknès,MA,2024-01-17 10:52:00,2024,1,17,10,Wednesday,January,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Matin
TX0501784,CUST0006_SEASONAL,2024-01-17,16:00:00,Courant,Virement instantané,Debit,215.33,19559.83,TRANSPORT,BIM,Rabat,MA,2024-01-17 16:00:00,2024,1,17,16,Wednesday,January,TRANSPORT,BIM,1,0,Dépense,Après-midi
TX0501785,CUST0006_SEASONAL,2024-01-17,20:41:00,Courant,Carte,Debit,79.85,19479.98,TRANSPORT,ATM,Oujda,MA,2024-01-17 20:41:00,2024,1,17,20,Wednesday,January,TRANSPORT,ATM,1,0,Dépense,Soir
TX0501786,CUST0006_SEASONAL,2024-01-18,20:29:00,Courant,Virement,Debit,226.06,19253.92,TRANSPORT,Shell,Meknès,MA,2024-01-18 20:29:00,2024,1,18,20,Thursday,January,TRANSPORT,SHELL,1,0,Dépense,Soir
TX0501787,CUST0006_SEASONAL,2024-01-18,16:35:00,Courant,ATM,Debit,213.47,19040.45,RETRAIT ATM,Pharmacie,Marrakech,MA,2024-01-18 16:35:00,2024,1,18,16,Thursday,January,RETRAIT ATM,PHARMACIE,1,0,Dépense,Après-midi
TX0501788,CUST0006_SEASONAL,2024-01-19,14:33:00,Courant,Wallet,Debit,190.6,18849.86,RETRAIT ATM,BIM,Tanger,MA,2024-01-19 14:33:00,2024,1,19,14,Friday,January,RETRAIT ATM,BIM,1,0,Dépense,Après-midi
TX0501789,CUST0006_SEASONAL,2024-01-19,20:33:00,Courant,ATM,Debit,141.06,18708.8,ACHAT EPICERIE,Shell,Marrakech,MA,2024-01-19 20:33:00,2024,1,19,20,Friday,January,ACHAT EPICERIE,SHELL,1,0,Dépense,Soir
TX0501790,CUST0006_SEASONAL,2024-01-20,18:09:00,Courant,Virement,Debit,166.3,18542.49,RETRAIT ATM,Shell,Rabat,MA,2024-01-20 18:09:00,2024,1,20,18,Saturday,January,RETRAIT ATM,SHELL,1,0,Dépense,Soir
TX0501791,CUST0006_SEASONAL,2024-01-21,16:50:00,Courant,Virement instantané,Debit,122.85,18419.64,CARBURANT,ATM,Fès,MA,2024-01-21 16:50:00,2024,1,21,16,Sunday,January,CARBURANT,ATM,1,0,Dépense,Après-midi
TX0501792,CUST0006_SEASONAL,2024-01-21,15:34:00,Courant,Wallet,Debit,147.49,18272.15,ACHAT SUPERMARCHE,Shell,Meknès,MA,2024-01-21 15:34:00,2024,1,21,15,Sunday,January,ACHAT SUPERMARCHE,SHELL,1,0,Dépense,Après-midi
TX0501793,CUST0006_SEASONAL,2024-01-22,20:31:00,Courant,Espèces,Debit,116.61,18155.54,CARBURANT,Shell,Oujda,MA,2024-01-22 20:31:00,2024,1,22,20,Monday,January,CARBURANT,SHELL,1,0,Dépense,Soir
TX0501794,CUST0006_SEASONAL,2024-01-22,11:33:00,Courant,Virement,Debit,154.53,18001.01,TRANSPORT,Shell,Oujda,MA,2024-01-22 11:33:00,2024,1,22,11,Monday,January,TRANSPORT,SHELL,1,0,Dépense,Matin
TX0501795,CUST0006_SEASONAL,2024-01-23,14:48:00,Courant,Carte,Debit,186.77,17814.24,ACHAT SUPERMARCHE,ATM,Marrakech,MA,2024-01-23 14:48:00,2024,1,23,14,Tuesday,January,ACHAT SUPERMARCHE,ATM,1,0,Dépense,Après-midi
TX0501796,CUST0006_SEASONAL,2024-01-23,12:43:00,Courant,Wallet,Debit,136.52,17677.72,CARBURANT,Careem,Agadir,MA,2024-01-23 12:43:00,2024,1,23,12,Tuesday,January,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501797,CUST0006_SEASONAL,2024-01-24,19:40:00,Courant,ATM,Debit,208.84,17468.88,CARBURANT,Carrefour,Tanger,MA,2024-01-24 19:40:00,2024,1,24,19,Wednesday,January,CARBURANT,CARREFOUR,1,0,Dépense,Soir
TX0501798,CUST0006_SEASONAL,2024-01-24,19:54:00,Courant,Virement instantané,Debit,137.25,17331.63,TRANSPORT,Shell,Meknès,MA,2024-01-24 19:54:00,2024,1,24,19,Wednesday,January,TRANSPORT,SHELL,1,0,Dépense,Soir
TX0501799,CUST0006_SEASONAL,2024-01-25,19:51:00,Courant,Wallet,Debit,167.18,17164.44,ACHAT EPICERIE,Careem,Oujda,MA,2024-01-25 19:51:00,2024,1,25,19,Thursday,January,ACHAT EPICERIE,CAREEM,1,0,Dépense,Soir
TX0501800,CUST0006_SEASONAL,2024-01-26,11:08:00,Courant,Carte,Debit,63.51,17100.93,TRANSPORT,ATM,Meknès,MA,2024-01-26 11:08:00,2024,1,26,11,Friday,January,TRANSPORT,ATM,1,0,Dépense,Matin
TX0501801,CUST0006_SEASONAL,2024-01-26,14:43:00,Courant,Virement,Debit,140.31,16960.63,TRANSPORT,ATM,Casablanca,MA,2024-01-26 14:43:00,2024,1,26,14,Friday,January,TRANSPORT,ATM,1,0,Dépense,Après-midi
TX0501802,CUST0006_SEASONAL,2024-01-26,19:47:00,Courant,ATM,Debit,199.35,16761.27,RETRAIT ATM,Shell,Meknès,MA,2024-01-26 19:47:00,2024,1,26,19,Friday,January,RETRAIT ATM,SHELL,1,0,Dépense,Soir
TX0501803,CUST0006_SEASONAL,2024-01-27,10:09:00,Courant,Espèces,Debit,185.28,16575.99,RETRAIT ATM,BIM,Agadir,MA,2024-01-27 10:09:00,2024,1,27,10,Saturday,January,RETRAIT ATM,BIM,1,0,Dépense,Matin
TX0501804,CUST0006_SEASONAL,2024-01-27,19:18:00,Courant,Virement instantané,Debit,234.91,16341.08,CARBURANT,BIM,Rabat,MA,2024-01-27 19:18:00,2024,1,27,19,Saturday,January,CARBURANT,BIM,1,0,Dépense,Soir
TX0501805,CUST0006_SEASONAL,2024-01-27,19:06:00,Courant,Virement instantané,Debit,157.71,16183.37,TRANSPORT,BIM,Agadir,MA,2024-01-27 19:06:00,2024,1,27,19,Saturday,January,TRANSPORT,BIM,1,0,Dépense,Soir
TX0501806,CUST0006_SEASONAL,2024-01-27,08:49:00,Courant,Carte,Debit,221.7,15961.67,TRANSPORT,Carrefour,Agadir,MA,2024-01-27 08:49:00,2024,1,27,8,Saturday,January,TRANSPORT,CARREFOUR,1,0,Dépense,Matin
TX0501807,CUST0006_SEASONAL,2024-01-28,15:43:00,Courant,ATM,Debit,144.61,15817.06,CARBURANT,ATM,Agadir,MA,2024-01-28 15:43:00,2024,1,28,15,Sunday,January,CARBURANT,ATM,1,0,Dépense,Après-midi
TX0501808,CUST0006_SEASONAL,2024-01-29,12:02:00,Courant,Espèces,Debit,153.79,15663.27,ACHAT EPICERIE,Careem,Rabat,MA,2024-01-29 12:02:00,2024,1,29,12,Monday,January,ACHAT EPICERIE,CAREEM,1,0,Dépense,Après-midi
TX0501809,CUST0006_SEASONAL,2024-01-29,18:48:00,Courant,ATM,Debit,53.18,15610.08,TRANSPORT,Pharmacie,Marrakech,MA,2024-01-29 18:48:00,2024,1,29,18,Monday,January,TRANSPORT,PHARMACIE,1,0,Dépense,Soir
